book_title,page,page_location,ref_type,book_id,book_page,book_type,anchor_text,Item_Type,Publication_Year,Author,Language,avg_pos_EL
Consid’©rations sur le Gouvernement de Pologne,405,e,Footnote,https://derridas-margins.princeton.edu/titles/190/,1008,Book Section,"et dans les *Consid’©rations sur le gouvernement de Pologne*Î¾: ÎâÎ¾Au fond l'argent n'est pas la richesse, il n'en est que le signeÎ¾; ce n'est pas le signe qu'il faut multiplier, mais la chose repr’©sent’©e.Î¾Î (p. 1008).",bookSection,1771,"Rousseau, Jean-Jacques",fr,403.5
Cours de linguistique g’©n’©rale,75,b,Quotation,https://derridas-margins.princeton.edu/titles/100/,56,Book,"Îâ La phonologie, elle Š—– il faut le r’©p’©ter Š—– n'en est [de la science de la langue] qu'une discipline auxiliaire et ne rel’åve que de la parole Î (p. 56).",book,1960,"Saussure, Ferdinand de",fr,64.04477612
Cours de linguistique g’©n’©rale,72,a,Quotation,https://derridas-margins.princeton.edu/titles/100/,101,Book,"Îâ On peut donc dire, ’©crit Saussure, que les signes enti’årement arbitraires r’©alisent mieux que les autres l'id’©al du proc’ås s’©miologiqueÎ¾; c'est pourquoi la langue, le plus complexe et le plus r’©pandu des syst’åmes d'expression, est aussi le plus caract’©ristique de tousÎ¾; en ce sens la linguistique peut devenir le *patron g’©n’©ral de toute s’©miologie*, bien que la langue ne soit qu'un syst’åme particulierÎ¾Î (p. 101. Nous soulignons).",book,1960,"Saussure, Ferdinand de",fr,64.04477612
Cours de linguistique g’©n’©rale,74,c,Footnote,https://derridas-margins.princeton.edu/titles/100/,163,Book,ÎâÎ¾*Arbitraire et diff’©rentiel* sont deux qualit’©s corr’©lativesÎ¾Î (p. 163).,book,1960,"Saussure, Ferdinand de",fr,64.04477612
Cours de linguistique g’©n’©rale,50,a,Quotation,https://derridas-margins.princeton.edu/titles/100/,44,Book,"ÎâÎ¾Bien que l'’©criture soit en elle-m’éme ’©trang’åre au syst’åme interne, il est impossible de faire abstraction d'un proc’©d’© par lequel la langue est sans cesse figur’©eÎ¾; il est n’©cessaire d'en conna’Âtre l'utilit’©, les d’©fauts et les dangersÎ¾Î (p. 44).",book,1960,"Saussure, Ferdinand de",fr,64.04477612
Cours de linguistique g’©n’©rale,58,a,Quotation,https://derridas-margins.princeton.edu/titles/100/,33,Book,ÎâÎ¾C'est au psychologue ’¾ d’©terminer la place exacte de la s’©miologieÎ¾Î (p. 33).,book,1960,"Saussure, Ferdinand de",fr,64.04477612
Cours de linguistique g’©n’©rale,75,a,Quotation,https://derridas-margins.princeton.edu/titles/100/,166,Book,ÎâÎ¾Ce qu'il y a d'id’©e ou de mati’åre phonique dans un signe importe moins que ce qu'il y a autour de lui dans les autres signesÎ¾Î (p. 166).,book,1960,"Saussure, Ferdinand de",fr,64.04477612
Cours de linguistique g’©n’©rale,73,d,Quotation,https://derridas-margins.princeton.edu/titles/100/,165-166,Book,"ÎâÎ¾Comme on constate un ’©tat de choses identique dans cet autre syst’åme de signes qu'est l'’©criture, nous le prendrons comme terme de comparaison pour ’©clairer toute cette question. En fait :
1) Les signes de l'’©criture sont arbitrairesÎ¾; aucun rapport, par exemple, entre la lettre *t* et le son qu'elle d’©signeÎ¾;
2) la valeur des lettres est purement n’©gative et diff’©rentielleÎ¾; ainsi une m’éme personne peut ’©crire *t* avec des variantes telle que: [Š—_]. La seule chose essentielle est que ce signe ne se confonde pas sous sa plume avec celui de *l*, de *d*, etc.Î¾;
3) les valeurs de l'’©criture n'agissent que par leur opposition r’©ciproque au sein d'un syst’åme d’©fini, compos’© d'un nombre d’©termin’© de lettres. Ce caract’åre, sans ’étre identique au second, est ’©troitement li’© avec lui, parce que tous deux d’©pendent du premier. Le signe graphique ’©tant arbitraire, sa forme importe peu, ou plut’‚t n'a d'importance que dans les limites impos’©es par le syst’åmeÎ¾;
4) le moyen de production du signe est totalement indiff’©rent, car il n'int’©resse pas le syst’åme (cela d’©coule aussi du premier caract’åre). Que j'’©crive les lettres en blanc ou en noir, en creux ou en relief, avec une plume ou un ciseau, cela est sans importance pour leur significationÎ¾Î (165-166).",book,1960,"Saussure, Ferdinand de",fr,64.04477612
Cours de linguistique g’©n’©rale,73,c,Quotation,https://derridas-margins.princeton.edu/titles/100/,165,Book,"ÎâÎ¾Comme on constate un ’©tat de choses identique dans cet autre syst’åme de signes qu'est l'’©criture, nous le prendrons comme terme de comparaison pour ’©clairer toute cette questionÎ¾Î (p. 165).",book,1960,"Saussure, Ferdinand de",fr,64.04477612
Cours de linguistique g’©n’©rale,52,a,Quotation,https://derridas-margins.princeton.edu/titles/100/,46,Book,"ÎâÎ¾D'abord l'image graphique des mots nous frappe comme un objet permanent et solide, plus propre que le son ’¾ constituer l'unit’© de la langue ’¾ travers le temps. Ce lien a beau ’étre *superficiel* et cr’©er une unit’© purement *factice* ; il est beaucoup plus *facile* ’¾ saisir que le lien *naturel*, le seul v’©ritable, celui du sonÎ¾Î (p. 46. Nous soulignons).",book,1960,"Saussure, Ferdinand de",fr,64.04477612
Cours de linguistique g’©n’©rale,60,c,Quotation,https://derridas-margins.princeton.edu/titles/100/,54,Book,"ÎâÎ¾Darmesteter pr’©voit le jour o’_ l'on prononcera m’éme les deux lettres finales de *vingt*, v’©ritable *monstruosit’©* orthographique. Ces *d’©formations* phoniques appartiennent bien ’¾ la langue, seulement elles *ne r’©sultent pas de son jeu naturel*Î¾; elles sont dues ’¾ un facteur qui lui est *’©tranger*. La linguistique doit les mettre en observation dans un *compartiment sp’©cial*Î¾: ce sont des cas *t’©ratologiques*Î¾Î (p. 54. Nous soulignons).",book,1960,"Saussure, Ferdinand de",fr,64.04477612
Cours de linguistique g’©n’©rale,74,b,Footnote,https://derridas-margins.princeton.edu/titles/100/,164,Book,"ÎâÎ¾Il est impossible que le son, ’©l’©ment mat’©riel, appartienne lui-m’éme ’¾ la langue. Il n'est pour elle qu'une chose secondaire, une mati’åre qu'elle met en –uvre. Toutes les valeurs conventionnelles pr’©sentent ce caract’åre de ne pas se confondre avec l'’©l’©ment tangible qui leur sert de supportŠ—_Î¾Î ÎâÎ¾Dans son essence, il [le signifiant linguistique] n'est aucunement phonique, il est incorporel, constitu’©, non par sa substance mat’©rielle, mais uniquement par les diff’©rences qui s’©parent son image acoustique de toutes les autresÎ¾Î (p. 164).",book,1960,"Saussure, Ferdinand de",fr,64.04477612
Cours de linguistique g’©n’©rale,54,g,Quotation,https://derridas-margins.princeton.edu/titles/100/,55,Book,"ÎâÎ¾Il faudrait substituer tout de suite le naturel ’¾ l'artificielÎ¾; mais cela est impossible tant qu'on n'a pas ’©tudi’© les sons de la langueÎ¾; car d’©tach’©s de leurs signes graphiques, ils ne repr’©sentent plus que des notions vagues, et l'on pr’©f’åre encore l'appui, m’éme trompeur, de l'’©criture. Aussi les premiers linguistes, qui ignoraient tout de la physiologie des sons articul’©s, sont-ils tomb’©s ’¾ tout instant dans ces pi’åcesÎ¾: l’¢cher la lettre, c'’©tait pour eux perdre piedÎ¾; pour nous, c'est un premier pas vers la v’©rit’©Î¾Î (p. 55. Ouverture du chapitre sur *La phonologie*).",book,1960,"Saussure, Ferdinand de",fr,64.04477612
Cours de linguistique g’©n’©rale,48,a,Quotation,https://derridas-margins.princeton.edu/titles/100/,47,Book,"ÎâÎ¾Il n'y a que deux syst’åmes d'’©critureÎ¾: 1. le syst’åme id’©ographique, dans lequel le mot est repr’©sent’© par un signe unique et ’©tranger aux sons dont il se compose. Ce signe se rapporte ’¾ l'ensemble du mot, et par-l’¾, indirectement ’¾ l'id’©e qu'il exprime. L'exemple classique de ce syst’åme est l'’©criture chinoise. 2. le syst’åme dit commun’©ment ""phon’©tique"", qui vise ’¾ reproduire la suite des sons se succ’©dant dans le mot. Les ’©critures phon’©tiques sont tant’‚t syllabiques, tant’‚t alphab’©tiques, c'est-’¾-dire bas’©es sur les ’©l’©ments irr’©ductibles de la parole. D'ailleurs les ’©critures id’©ographiques deviennent volontiers mixtesÎ¾: certains id’©ogrammes, d’©tourn’©s de leur valeur premi’åre, finissent par repr’©senter des sons isol’©sÎ¾Î (p. 47).",book,1960,"Saussure, Ferdinand de",fr,64.04477612
Cours de linguistique g’©n’©rale,51,a,Quotation,https://derridas-margins.princeton.edu/titles/100/,51,Book,ÎâÎ¾L'’©criture voile la vue de la langueÎ¾: elle n'est pas un v’étement mais un travestissementÎ¾Î (p. 51).,book,1960,"Saussure, Ferdinand de",fr,64.04477612
Cours de linguistique g’©n’©rale,74,a,Quotation,https://derridas-margins.princeton.edu/titles/100/,21,Book,"ÎâÎ¾L'essentiel de la langue, nous le verrons, est ’©tranger au caract’åre phonique du signe linguistiqueÎ¾Î (p. 21).",book,1960,"Saussure, Ferdinand de",fr,64.04477612
Cours de linguistique g’©n’©rale,55,e,Quotation,https://derridas-margins.princeton.edu/titles/100/,111,Book,"ÎâÎ¾L'homme qui pr’©tendrait composer une langue immuable, que la post’©rit’© devrait accepter telle quelle, ressemblerait ’¾ la poule qui a couv’© un –uf de canardÎ¾Î (p. 111).",book,1960,"Saussure, Ferdinand de",fr,64.04477612
Cours de linguistique g’©n’©rale,51,c,Quotation,https://derridas-margins.princeton.edu/titles/100/,47,Book,ÎâÎ¾L'image graphique finit par s'imposer aux d’©pens du sonŠ—_ et le rapport naturel est renvers’© Î (p. 47).,book,1960,"Saussure, Ferdinand de",fr,64.04477612
Cours de linguistique g’©n’©rale,45,d,Quotation,https://derridas-margins.princeton.edu/titles/100/,45,Book,ÎâÎ¾L'objet linguistique n'est pas d’©fini par la combinaison du mot ’©crit et du mot parl’©Î¾; *ce dernier constitue ’¾ lui seul cet objet*Î¾Î (p. 45. Nous soulignons).,book,1960,"Saussure, Ferdinand de",fr,64.04477612
Cours de linguistique g’©n’©rale,75,c,Quotation,https://derridas-margins.princeton.edu/titles/100/,111,Book,"ÎâÎ¾La continuit’© du signe dans le temps, li’©e ’¾ l'alt’©ration dans le temps, est un principe de la s’©miologie g’©n’©raleÎ¾; on en trouverait confirmation dans les syst’åmes d'’©criture, le langage de sourds-muets, etc.Î¾Î (p. 111).",book,1960,"Saussure, Ferdinand de",fr,64.04477612
Cours de linguistique g’©n’©rale,55,a,Quotation,https://derridas-margins.princeton.edu/titles/100/,14,Book,ÎâÎ¾La critique philologique est en d’©faut sur un pointÎ¾: elle s'attache trop servilement ’¾ la langue ’©crite et oublie la langue vivanteÎ¾Î (p. 14).,book,1960,"Saussure, Ferdinand de",fr,64.04477612
Cours de linguistique g’©n’©rale,54,d,Quotation,https://derridas-margins.princeton.edu/titles/100/,,Book,"ÎâÎ¾La langue a donc une tradition orale ind’©pendante de l'’©criture, et bien autrement fixeÎ¾; mais le prestige de la forme ’©crite nous emp’éche de le voir.Î¾Î",book,1960,"Saussure, Ferdinand de",fr,64.04477612
Cours de linguistique g’©n’©rale,45,a,Quotation,https://derridas-margins.princeton.edu/titles/100/,46,Book,"ÎâÎ¾La langue a une tradition orale ind’©pendante de l'’©critureÎ¾Î (*Cours de linguistique g’©n’©rale*, Clg., p. 46).",book,1960,"Saussure, Ferdinand de",fr,64.04477612
Cours de linguistique g’©n’©rale,73,a,Quotation,https://derridas-margins.princeton.edu/titles/100/,33,Book,"ÎâÎ¾La langue est comparable ’¾ un syst’åme de signes exprimant des id’©es, et par l’¾, *comparable ’¾ l'’©criture*, ’¾ l'alphabet des sourds-muets, aux rites symboliques, aux formes de politesse, aux signaux militaires, etc. Elle est seulement le plus important de ces syst’åmesÎ¾Î (p. 33. Nous soulignons).",book,1960,"Saussure, Ferdinand de",fr,64.04477612
Cours de linguistique g’©n’©rale,59,a,Quotation,https://derridas-margins.princeton.edu/titles/100/,45,Book,"ÎâÎ¾La langue est ind’©pendante de l'’©critureÎ¾Î (p. 45), telle est la v’©rit’© de la nature.",book,1960,"Saussure, Ferdinand de",fr,64.04477612
Cours de linguistique g’©n’©rale,54,a,Quotation,https://derridas-margins.princeton.edu/titles/100/,47,Book,ÎâÎ¾La langue litt’©raire accro’Ât encore l'importance imm’©rit’©e de l'’©criture. L'’©criture s'arroge de ce fait une importance ’¾ laquelle elle n'a pas droitÎ¾Î (p. 47).,book,1960,"Saussure, Ferdinand de",fr,64.04477612
Cours de linguistique g’©n’©rale,92,b,Quotation,https://derridas-margins.princeton.edu/titles/100/,26,Book,"ÎâÎ¾La question de l'appareil vocal est donc secondaire dans le probl’åme du langage. Une certaine d’©finition de ce qu'on appelle *langage articul’©* pourrait confirmer cette id’©e. En latin, *articulus* signifie ÎâÎ¾membre, partie, subdivision dans une suite de chosesÎ¾ÎÎ¾; en mati’åre de langage, l'articulation peut d’©signer ou bien la subdivision de la cha’Âne parl’©e en syllabes, ou bien la subdivision de la cha’Âne des significations en unit’©s significativesŠ—_Î¾En s'attachant ’¾ cette seconde d’©finition, on pourrait dire que *ce n'est pas le langage parl’© qui est naturel ’¾ l'homme*, mais la facult’© de constituer une langue, c'est-’¾-dire un syst’åme de signes distincts correspondant ’¾ des id’©es distinctesÎ¾Î (p. 26. Nous soulignons).",book,1960,"Saussure, Ferdinand de",fr,64.04477612
Cours de linguistique g’©n’©rale,45,c,Quotation,https://derridas-margins.princeton.edu/titles/100/,45,Book,"ÎâÎ¾Langage et ’©criture sont deux syst’åmes de signes distinctsÎ¾; *l'unique raison d'’étre* du second est de *repr’©senter* le premier Î (Clg., p. 45. Nous soulignons).",book,1960,"Saussure, Ferdinand de",fr,64.04477612
Cours de linguistique g’©n’©rale,51,b,Quotation,https://derridas-margins.princeton.edu/titles/100/,46,Book,"ÎâÎ¾Le lien naturel, dit Saussure, le seul v’©ritable, celui du sonÎ¾Î (p. 46).",book,1960,"Saussure, Ferdinand de",fr,64.04477612
Cours de linguistique g’©n’©rale,54,e,Quotation,https://derridas-margins.princeton.edu/titles/100/,,Book,"ÎâÎ¾Les premiers linguistes s'y sont tromp’©s, comme avant eux les humanistes. Bopp lui-m’émeŠ—_ Ses successeurs imm’©diats sont tomb’©s dans le m’éme pi’åge.Î¾Î",book,1960,"Saussure, Ferdinand de",fr,64.04477612
Cours de linguistique g’©n’©rale,101,a,Quotation,https://derridas-margins.princeton.edu/titles/100/,103,Book,"ÎâÎ¾Les signifiants acoustiques ne disposent que de la ligne du tempsÎ¾; leurs ’©l’©ments se pr’©sentent l'un apr’ås l'autreÎ¾; ils forment une cha’Âne. Ce caract’åre appara’Ât imm’©diatement d’ås qu'on les repr’©sente par l'’©criture...Î¾Î ÎâÎ¾Le signifiant, ’©tant de nature auditive, se d’©roule dans le temps seul et a les caract’åres qu'il emprunte au tempsÎ¾: a) il repr’©sente une ’©tendue, et,
b) cette ’©tendue est mesurable dans une seule dimensionÎ¾: c'est une ligneÎ¾Î.",book,1960,"Saussure, Ferdinand de",fr,64.04477612
Cours de linguistique g’©n’©rale,59,b,Quotation,https://derridas-margins.princeton.edu/titles/100/,53-54,Book,"ÎâÎ¾Mais la tyrannie de la lettre va encore plus loinÎ¾: ’¾ force de s'imposer ’¾ la masse, elle influe sur la langue et la modifie. Cela n'arrive que dans les idiomes tr’ås litt’©raires, o’_ le document ’©crit joue un r’‚le consid’©rable. Alors l'image visuelle arrive ’¾ cr’©er des prononciations vicieusesÎ¾; c'est l’¾ proprement un fait pathologique. Cela se voit souvent en fran’_ais. Ainsi pour le nom de famille *Lef’åvre* (du latin *faber*), il y avait deux graphies, l'une populaire et simple, *Lef’åvre*, l'autre savant et ’©tymologique, *Lefebvre*. Gr’¢ce ’¾ la confusion de *v* et *u* dans l'ancienne ’©criture, *Lefebvre* a ’©t’© lu *Lef’©bure*, avec un b qui n'a jamais exist’© r’©ellement dans le mot, et un *u* provenant d'une ’©quivoque. Or maintenant cette forme est r’©ellement prononc’©eÎ¾Î (pp. 53-54).",book,1960,"Saussure, Ferdinand de",fr,64.04477612
Cours de linguistique g’©n’©rale,48,b,Quotation,https://derridas-margins.princeton.edu/titles/100/,48,Book,"ÎâÎ¾Nous bornerons notre ’©tude au syst’åme phon’©tique, et tout sp’©cialement ’¾ celui qui est en usage aujourd'hui et dont le prototype est l'alphabet grecÎ¾Î (p. 48).",book,1960,"Saussure, Ferdinand de",fr,64.04477612
